Account Code,Account Name,Balance
1-1000,Cash and cash equivalents,942128960.0
1-1200,"Accounts receivable, net",440185166.67
1-1310,Instant ticket inventory,14774500.0
1-1400,Investments,105246750.0
1-2200,"Long-term investments, net",1072475916.67
1-2300,Leases,7559166.67
1-2400,Capital assets,250750.0
1-3000,Deferred outflows of resources,9007416.67
2-1100,Prizes payable,-130323333.33
2-1010,Leases payable,-709166.67
2-1150,Unclaimed prizes,-490059916.67
2-1200,Due to Lottery Aid to Education,-549535583.33
2-1000,Accounts payable and accrued liabilities,-5197583.33
2-1300,Unearned ticket sales,-9480250.0
2-1400,Compensated absences,-934750.0
2-2400,"Compensated absences, noncurrent",-188416.67
2-2010,Long-term leases payable,-6935416.67
2-2500,Net pension liability,-5787750.0
2-2600,Other postemployment benefits,-62612250.0
2-2100,Long-term prizes payable,-959485666.67
2-3000,Deferred inflows of resources,-9538416.67
3-1000,Invested in capital assets,-53666.67
3-1100,Restricted for future prizes,-315353583.33
3-1200,Unrestricted,-38316916.67
4-3000,Investment gain,-29392900.0
4-4000,"Other revenue, net",-5164770.0
5-3000,"Investment expense, net",18048200.0
5-2200,Gaming contractor fees,111819710.0
5-2400,Instant ticket direct expenses,6954830.0
5-2500,Telecommunications expenses,6731380.0
6-4000,Marketing and advertising expenses,32542110.0
6-4100,Personal service and fringe benefits,9986780.0
6-4200,Other administrative costs,1951600.0
6-4300,State agency charges,2438680.0
6-4400,Amortization - leases,1037300.0
6-4500,Depreciation,5740.0
5-2300,Required allocation for Lottery Aid to Education,1547901700.0
5-2350,Lottery Aid Guarantee,-57400000.0
4-1000,Sales - Draw Games Sales (40000-00-00-0000-D3),-86507991.0
4-1000,Sales - Draw Games Sales (40000-00-00-0000-D4),-51904794.6
4-1000,Sales - Draw Games Sales (40000-00-00-0000-DD),-34603196.4
4-1000,Sales - Draw Games Sales (40000-00-00-0000-F5),-86507991.0
4-1000,Sales - Draw Games Sales (40000-00-00-0000-HS),-173015982.0
4-1000,Sales - Draw Games Sales (40000-00-00-0000-MM),-692063928.0
4-1000,Sales - Draw Games Sales (40000-00-00-0000-PB),-519047946.0
4-1000,Sales - Draw Games Sales (40000-00-00-0000-SLP),-86507991.0
4-1000,Sales - Scratchers Sales (40100-00-00-0000-1159),-173015982.0
4-1000,Sales - Scratchers Sales (40100-00-00-0000-1200),-173015982.0
4-1000,Sales - Scratchers Sales (40100-00-00-0000-1213),-173015982.0
4-1000,Sales - Scratchers Sales (40100-00-00-0000-1223),-173015982.0
4-1000,Sales - Scratchers Sales (40100-00-00-0000-1234),-173015982.0
4-1000,Sales - Scratchers Sales (40100-00-00-0000-1250),-173015982.0
4-1000,Sales - Scratchers Sales (40100-00-00-0000-1300),-173015982.0
4-1000,Sales - Scratchers Sales (40100-00-00-0000-1350),-173015982.0
4-1000,Sales - Scratchers Sales (40100-00-00-0000-1400),-173015982.0
4-1000,Sales - Scratchers Sales (40100-00-00-0000-1450),-173015982.0
4-1000,Sales - Scratchers Sales (40100-00-00-0000-1460),-173015982.0
4-1000,Sales - Scratchers Sales (40100-00-00-0000-1470),-173015982.0
4-1000,Sales - Scratchers Sales (40100-00-00-0000-1480),-173015982.0
4-1000,Sales - Scratchers Sales (40100-00-00-0000-1490),-173015982.0
4-1000,Sales - Scratchers Sales (40100-00-00-0000-1500),-173015982.0
5-2000,Prize Expense - Draw Games Prize Expense (64101-00-00-0000-D3),40326632.4
5-2000,Prize Expense - Draw Games Prize Expense (64101-00-00-0000-D4),24195979.44
5-2000,Prize Expense - Draw Games Prize Expense (64101-00-00-0000-DD),16130652.96
5-2000,Prize Expense - Draw Games Prize Expense (64101-00-00-0000-F5),40326632.4
5-2000,Prize Expense - Draw Games Prize Expense (64101-00-00-0000-HS),80653264.8
5-2000,Prize Expense - Draw Games Prize Expense (64101-00-00-0000-MM),322613059.2
5-2000,Prize Expense - Draw Games Prize Expense (64101-00-00-0000-PB),241959794.4
5-2000,Prize Expense - Draw Games Prize Expense (64101-00-00-0000-SLP),40326632.4
5-2000,Prize Expense - Scratchers Prize Expense (64100-00-00-0000-1159),80653264.8
5-2000,Prize Expense - Scratchers Prize Expense (64100-00-00-0000-1200),80653264.8
5-2000,Prize Expense - Scratchers Prize Expense (64100-00-00-0000-1213),80653264.8
5-2000,Prize Expense - Scratchers Prize Expense (64100-00-00-0000-1223),80653264.8
5-2000,Prize Expense - Scratchers Prize Expense (64100-00-00-0000-1234),80653264.8
5-2000,Prize Expense - Scratchers Prize Expense (64100-00-00-0000-1250),80653264.8
5-2000,Prize Expense - Scratchers Prize Expense (64100-00-00-0000-1300),80653264.8
5-2000,Prize Expense - Scratchers Prize Expense (64100-00-00-0000-1350),80653264.8
5-2000,Prize Expense - Scratchers Prize Expense (64100-00-00-0000-1400),80653264.8
5-2000,Prize Expense - Scratchers Prize Expense (64100-00-00-0000-1450),80653264.8
5-2000,Prize Expense - Scratchers Prize Expense (64100-00-00-0000-1460),80653264.8
5-2000,Prize Expense - Scratchers Prize Expense (64100-00-00-0000-1470),80653264.8
5-2000,Prize Expense - Scratchers Prize Expense (64100-00-00-0000-1480),80653264.8
5-2000,Prize Expense - Scratchers Prize Expense (64100-00-00-0000-1490),80653264.8
5-2000,Prize Expense - Scratchers Prize Expense (64100-00-00-0000-1500),80653264.8
5-2100,Retailer Commission - Draw Games Retailer Commission (64201-00-00-0000-D3),13089832.2
5-2100,Retailer Commission - Draw Games Retailer Commission (64201-00-00-0000-D4),7853899.32
5-2100,Retailer Commission - Draw Games Retailer Commission (64201-00-00-0000-DD),5235932.88
5-2100,Retailer Commission - Draw Games Retailer Commission (64201-00-00-0000-F5),13089832.2
5-2100,Retailer Commission - Draw Games Retailer Commission (64201-00-00-0000-HS),26179664.4
5-2100,Retailer Commission - Draw Games Retailer Commission (64201-00-00-0000-MM),104718657.6
5-2100,Retailer Commission - Draw Games Retailer Commission (64201-00-00-0000-PB),78538993.2
5-2100,Retailer Commission - Draw Games Retailer Commission (64201-00-00-0000-SLP),13089832.2
5-2100,Retailer Commission - Scratchers Retailer Commission (64200-00-00-0000-1459),26179664.4
5-2100,Retailer Commission - Scratchers Retailer Commission (64200-00-00-0000-1459),26179664.4
5-2100,Retailer Commission - Scratchers Retailer Commission (64200-00-00-0000-1459),26179664.4
5-2100,Retailer Commission - Scratchers Retailer Commission (64200-00-00-0000-1459),26179664.4
5-2100,Retailer Commission - Scratchers Retailer Commission (64200-00-00-0000-1459),26179664.4
5-2100,Retailer Commission - Scratchers Retailer Commission (64200-00-00-0000-1459),26179664.4
5-2100,Retailer Commission - Scratchers Retailer Commission (64200-00-00-0000-1459),26179664.4
5-2100,Retailer Commission - Scratchers Retailer Commission (64200-00-00-0000-1459),26179664.4
5-2100,Retailer Commission - Scratchers Retailer Commission (64200-00-00-0000-1459),26179664.4
5-2100,Retailer Commission - Scratchers Retailer Commission (64200-00-00-0000-1459),26179664.4
5-2100,Retailer Commission - Scratchers Retailer Commission (64200-00-00-0000-1459),26179664.4
5-2100,Retailer Commission - Scratchers Retailer Commission (64200-00-00-0000-1459),26179664.4
5-2100,Retailer Commission - Scratchers Retailer Commission (64200-00-00-0000-1459),26179664.4
5-2100,Retailer Commission - Scratchers Retailer Commission (64200-00-00-0000-1459),26179664.4
5-2100,Retailer Commission - Scratchers Retailer Commission (64200-00-00-0000-1459),26179664.4
cf-receipts,Cash received from net lottery revenue,-4308387010.0
cf-other-receipts,Other cash receipts,-5164770.0
cf-prizes,Cash payments for prizes,2048843800.0
cf-commissions,Cash payments for commissions,654502270.0
cf-contractor,Cash payments for contractor fees,111261290.0
cf-telecom,Cash payments for telecommunications,6731380.0
cf-instant,Cash payments for instant ticket direct expenses,7247160.0
cf-admin,Cash payments for other operating expenses,53042110.0
cf-education,Cash transfer to State for Lottery Aid to Education,1367756720.0
cf-capital,"Purchases of capital assets, net of disposals",206230.0
cf-inv-mat,Proceeds from investment maturities,-38634300.0
cf-inv-purch,Purchases of investments,1450580.0
cf-inv-int,Interest on cash and cash equivalents and investments,-32670850.0
cf-offset,Cash Flow balance sheet offset,133815390.0
