Account Code,Account Name,Balance
1-1000,Cash and cash equivalents,1333410113.33
1-1200,"Accounts receivable, net",429428416.67
1-1310,Instant ticket inventory,18361750.0
1-1400,Investments,79785500.0
1-2200,"Long-term investments, net",628672000.0
1-2300,Leases,16490166.67
1-2400,Capital assets,1208666.67
1-3000,Deferred outflows of resources,11934666.67
2-1100,Prizes payable,-128611000.0
2-1010,Leases payable,-1712083.33
2-1150,Unclaimed prizes,-512567000.0
2-1200,Due to Lottery Aid to Education,-649821666.67
2-1000,Accounts payable and accrued liabilities,-7856250.0
2-1300,Unearned ticket sales,-6148166.67
2-1400,Compensated absences,-794666.67
2-2400,"Compensated absences, noncurrent",-159750.0
2-2010,Long-term leases payable,-15269083.33
2-2500,Net pension liability,-6252666.67
2-2600,Other postemployment benefits,-62360500.0
2-2100,Long-term prizes payable,-785343750.0
2-3000,Deferred inflows of resources,-12019500.0
3-1000,Invested in capital assets,-459250.0
3-1100,Restricted for future prizes,-441770250.0
3-1200,Unrestricted,61060833.33
4-3000,Investment gain,-68862430.0
4-4000,"Other revenue, net",-45798480.0
5-3000,"Investment expense, net",33030270.0
5-2200,Gaming contractor fees,252721560.0
5-2400,Instant ticket direct expenses,17068870.0
5-2500,Telecommunications expenses,14717430.0
6-4000,Marketing and advertising expenses,78715000.0
6-4100,Personal service and fringe benefits,25436320.0
6-4200,Other administrative costs,4948580.0
6-4300,State agency charges,7168070.0
6-4400,Amortization - leases,1868230.0
6-4500,Depreciation,110110.0
5-2300,Required allocation for Lottery Aid to Education,3261886810.0
5-2350,Lottery Aid Guarantee,0.0
4-1000,Sales - Draw Games Sales (40000-00-00-0000-D3),-186651392.2
4-1000,Sales - Draw Games Sales (40000-00-00-0000-D4),-111990835.32
4-1000,Sales - Draw Games Sales (40000-00-00-0000-DD),-74660556.88
4-1000,Sales - Draw Games Sales (40000-00-00-0000-F5),-186651392.2
4-1000,Sales - Draw Games Sales (40000-00-00-0000-HS),-373302784.4
4-1000,Sales - Draw Games Sales (40000-00-00-0000-MM),-1493211137.6
4-1000,Sales - Draw Games Sales (40000-00-00-0000-PB),-1119908353.2
